Date,FOODS_1_018_CA_3_evaluation,FOODS_1_021_CA_3_evaluation,FOODS_1_023_CA_3_evaluation,FOODS_1_046_CA_3_evaluation,FOODS_1_082_CA_3_evaluation,FOODS_1_085_CA_3_evaluation,FOODS_1_087_CA_3_evaluation,FOODS_1_099_CA_3_evaluation,FOODS_1_139_CA_3_evaluation,FOODS_1_161_CA_3_evaluation,FOODS_1_170_CA_3_evaluation,FOODS_1_208_CA_3_evaluation,FOODS_1_218_CA_3_evaluation,FOODS_2_013_CA_3_evaluation,FOODS_2_016_CA_3_evaluation,FOODS_2_019_CA_3_evaluation,FOODS_2_030_CA_3_evaluation,FOODS_2_181_CA_3_evaluation,FOODS_2_197_CA_3_evaluation,FOODS_2_233_CA_3_evaluation,FOODS_2_293_CA_3_evaluation,FOODS_2_325_CA_3_evaluation,FOODS_2_347_CA_3_evaluation,FOODS_2_357_CA_3_evaluation,FOODS_3_023_CA_3_evaluation,FOODS_3_064_CA_3_evaluation,FOODS_3_080_CA_3_evaluation,FOODS_3_082_CA_3_evaluation,FOODS_3_099_CA_3_evaluation,FOODS_3_100_CA_3_evaluation,FOODS_3_107_CA_3_evaluation,FOODS_3_113_CA_3_evaluation,FOODS_3_121_CA_3_evaluation,FOODS_3_127_CA_3_evaluation,FOODS_3_144_CA_3_evaluation,FOODS_3_156_CA_3_evaluation,FOODS_3_202_CA_3_evaluation,FOODS_3_203_CA_3_evaluation,FOODS_3_217_CA_3_evaluation,FOODS_3_226_CA_3_evaluation,FOODS_3_228_CA_3_evaluation,FOODS_3_230_CA_3_evaluation,FOODS_3_232_CA_3_evaluation,FOODS_3_239_CA_3_evaluation,FOODS_3_250_CA_3_evaluation,FOODS_3_252_CA_3_evaluation,FOODS_3_258_CA_3_evaluation,FOODS_3_259_CA_3_evaluation,FOODS_3_265_CA_3_evaluation,FOODS_3_280_CA_3_evaluation,FOODS_3_300_CA_3_evaluation,FOODS_3_304_CA_3_evaluation,FOODS_3_313_CA_3_evaluation,FOODS_3_335_CA_3_evaluation,FOODS_3_349_CA_3_evaluation,FOODS_3_369_CA_3_evaluation,FOODS_3_377_CA_3_evaluation,FOODS_3_389_CA_3_evaluation,FOODS_3_400_CA_3_evaluation,FOODS_3_407_CA_3_evaluation,FOODS_3_428_CA_3_evaluation,FOODS_3_450_CA_3_evaluation,FOODS_3_458_CA_3_evaluation,FOODS_3_473_CA_3_evaluation,FOODS_3_477_CA_3_evaluation,FOODS_3_481_CA_3_evaluation,FOODS_3_508_CA_3_evaluation,FOODS_3_513_CA_3_evaluation,FOODS_3_530_CA_3_evaluation,FOODS_3_555_CA_3_evaluation,FOODS_3_559_CA_3_evaluation,FOODS_3_562_CA_3_evaluation,FOODS_3_570_CA_3_evaluation,FOODS_3_585_CA_3_evaluation,FOODS_3_586_CA_3_evaluation,FOODS_3_587_CA_3_evaluation,FOODS_3_610_CA_3_evaluation,FOODS_3_632_CA_3_evaluation,FOODS_3_648_CA_3_evaluation,FOODS_3_652_CA_3_evaluation,FOODS_3_654_CA_3_evaluation,FOODS_3_655_CA_3_evaluation,FOODS_3_668_CA_3_evaluation,FOODS_3_674_CA_3_evaluation,FOODS_3_679_CA_3_evaluation,FOODS_3_694_CA_3_evaluation,FOODS_3_697_CA_3_evaluation,FOODS_3_702_CA_3_evaluation,FOODS_3_704_CA_3_evaluation,FOODS_3_712_CA_3_evaluation,FOODS_3_714_CA_3_evaluation,FOODS_3_721_CA_3_evaluation,FOODS_3_741_CA_3_evaluation,FOODS_3_752_CA_3_evaluation,FOODS_3_756_CA_3_evaluation,FOODS_3_765_CA_3_evaluation,FOODS_3_775_CA_3_evaluation,FOODS_3_792_CA_3_evaluation,FOODS_3_819_CA_3_evaluation,FOODS_3_820_CA_3_evaluation
2014/10/30,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.88,4.38,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.88,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/10/31,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.88,4.38,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.88,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/01,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/02,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/03,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/04,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/05,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/06,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/07,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/08,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/09,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/10,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/11,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/12,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/13,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/14,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.43,4.48,2.0,3.43,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,1.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,1.98,3.78,1.0,1.98,1.98
2014/11/15,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/16,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/17,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/18,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/19,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/20,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/21,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/22,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/23,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/24,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/25,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/26,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
2014/11/27,0.98,0.98,5.4,0.98,0.98,0.98,5.4,0.98,0.98,0.98,5.4,1.96,0.98,2.0,1.25,3.28,4.48,2.0,3.28,4.48,3.97,1.25,2.0,2.0,3.98,1.08,1.68,1.98,2.5,3.98,2.48,1.28,2.98,3.48,1.88,3.98,4.58,4.48,2.98,1.68,1.68,3.48,3.0,1.98,3.88,1.58,1.72,1.72,3.98,4.28,3.98,4.48,1.88,1.98,1.68,3.98,1.68,1.68,2.98,2.98,1.98,3.0,1.88,3.98,1.68,3.88,1.0,4.48,1.68,1.68,2.98,4.98,1.72,3.98,1.68,2.48,1.98,3.98,1.0,3.98,1.68,1.98,1.68,2.98,3.88,1.68,3.0,2.98,4.58,3.68,1.58,1.98,1.24,0.2,2.68,2.98,3.78,1.0,1.98,1.98
